molecular weight,molecular formula,strength
425.1321990000001,C19H23O10N1,4543344.0
425.1685840000001,C20H27O9N1,2299306.0
425.179817,C19H27O8N3,2962365.0
425.19105,C18H27O7N5,2797519.0
425.195072,C23H27O5N3,5759957.0
425.204969,C21H31O8N1,1904613.0
425.241354,C22H35O7N1,4832287.999999999
426.163833,C19H26O9N2,2078200.0
426.211451,C19H30O7N4,18498118.0
426.247836,C20H34O6N4,14119553.0
426.284221,C21H38O5N4,2705084.0
427.090334,C21H17O9N1,1910756.0
427.111464,C18H21O11N1,4108295.0
427.147849,C19H25O10N1,2822210.0
427.174337,C22H25O6N3,2290798.0
427.184234,C20H29O9N1,2067582.0
427.2067,C18H29O7N5,8294564.0
427.220619,C21H33O8N1,2683066.0
427.243085,C19H33O6N5,3961055.0
428.060431,C18H12O9N4,2354726.0
428.190716,C18H28O8N4,18099966.0
428.227101,C19H32O7N4,33492794.0
428.263486,C20H36O6N4,10317687.0
429.069599,C20H15O10N1,3464376.0
429.0907290000001,C17H19O12N1,1897692.0
429.1059840000001,C21H19O9N1,3858677.0
429.1271140000001,C18H23O11N1,2736409.0
429.153602,C21H23O7N3,2386246.0
429.1998840000001,C20H31O9N1,2092434.0
429.20122,C21H27O5N5,2606485.0
429.211117,C19H31O8N3,4380070.0
429.22235,C18H31O7N5,21558712.0
429.236269,C21H35O8N1,3565008.0
429.258735,C19H35O6N5,9315828.999999998
430.148851,C20H22O7N4,2487250.0
430.185236,C21H26O6N4,12729359.0
430.206366,C18H30O8N4,28941362.0
430.242751,C19H34O7N4,46652528.0
430.279136,C20H38O6N4,4623534.999999999
430.304288,C22H42O6N2,2122969.0
431.048864,C19H13O11N1,4606412.000000001
431.085249,C20H17O10N1,2867722.0
431.121634,C21H21O9N1,2735688.0
431.158019,C22H25O8N1,2289798.0
431.169252,C21H25O7N3,2603673.0
431.238,C18H33O7N5,5278479.000000001
431.251919,C21H37O8N1,2812711.0
432.116883,C20H20O9N2,2262772.0
432.153268,C21H24O8N2,2258227.0
432.185631,C17H28O9N4,6474091.0
432.200886,C21H28O6N4,12167557.0
432.222016,C18H32O8N4,10844586.0
432.237271,C22H32O5N4,4413893.0
432.258401,C19H36O7N4,4954601.000000001
433.064514,C19H15O11N1,3484510.0
433.1008990000001,C20H19O10N1,3687325.0
433.112132,C19H19O9N3,1994673.0
433.1372840000001,C21H23O9N1,3228637.0
433.148517,C20H23O8N3,1978352.0
433.15975,C19H23O7N5,5724164.0
433.184902,C21H27O7N3,2007087.0
433.196135,C20H27O6N5,4569155.000000001
434.132533,C20H22O9N2,2117290.0
434.143766,C19H22O8N4,3347134.0
434.168918,C21H26O8N2,2170602.0
434.180151,C20H26O7N4,15832830.0
434.216536,C21H30O6N4,3232574.0
435.043779,C18H13O12N1,2897139.0
435.080164,C19H17O11N1,3949875.0
435.116549,C20H21O10N1,4371828.0
435.152934,C21H25O9N1,2467252.0
435.164167,C20H25O8N3,2545097.0
435.200552,C21H29O7N3,2729482.0
436.111798,C19H20O10N2,2834530.0
436.148183,C20H24O9N2,2007203.0
436.195801,C20H28O7N4,10122489.0
436.205698,C18H32O10N2,2507018.0
436.232186,C21H32O6N4,5848378.0
437.095814,C19H19O11N1,4957005.0
437.1321990000001,C20H23O10N1,3641231.0
437.179817,C20H27O8N3,2266085.0
437.19105,C19H27O7N5,3908601.0
438.127448,C19H22O10N2,2909855.0
438.163833,C20H26O9N2,2456289.0
438.175066,C19H26O8N4,8149750.0
438.211451,C20H30O7N4,4582201.0
438.247836,C21H34O6N4,11228027.0
438.284221,C22H38O5N4,2286526.0
439.075079,C18H17O12N1,3257704.0
439.111464,C19H21O11N1,4653483.000000001
439.122697,C18H21O10N3,2081216.0
439.184234,C21H29O9N1,2101297.0
439.2067,C19H29O7N5,3706459.0
439.243085,C20H33O6N5,6310558.0
440.227101,C20H32O7N4,20611518.0
440.263486,C21H36O6N4,15626753.0
440.299871,C22H40O5N4,3135045.0
441.0907290000001,C18H19O12N1,3396619.0
441.1059840000001,C22H19O9N1,2102312.0
441.1271140000001,C19H23O11N1,3995728.0
441.1634990000001,C20H27O10N1,2598036.0
441.189987,C23H27O6N3,4439238.000000001
441.22235,C19H31O7N5,7721219.0
441.236269,C22H35O8N1,2923805.0
441.258735,C20H35O6N5,9873735.0
442.169981,C18H26O9N4,3740671.0
442.206366,C19H30O8N4,11485252.0
442.242751,C20H34O7N4,51294344.0
442.279136,C21H38O6N4,4978894.0
443.048864,C20H13O11N1,2452616.0
443.085249,C21H17O10N1,4116173.0
443.106379,C18H21O12N1,2277109.0
443.121634,C22H21O9N1,2637075.0
443.142764,C19H25O11N1,2263867.0
443.169252,C22H25O7N3,3653486.0
443.205637,C23H29O6N3,2455987.0
443.251919,C22H37O8N1,5269516.0
443.2743850000001,C20H37O6N5,5707831.0
444.164501,C21H24O7N4,3770087.0
